"Date","jurisdiction","Cumulative Count","Cumulative Case Rate / 100,000"
2020-08-13,"Bear River",2364,1281.4
2020-08-13,"Central Utah",443,547.9
2020-08-13,"Davis County",3351,952.8
2020-08-13,"Salt Lake County",21442,1860.3
2020-08-13,"San Juan",663,4291.5
2020-08-13,"Southeast Utah",119,297.2
2020-08-13,"Southwest Utah",3289,1348.8
2020-08-13,"Summit County",723,1724.2
2020-08-13,"Tooele County",597,854
2020-08-13,"TriCounty",186,329.9
2020-08-13,"Utah County",9271,1490
2020-08-13,"Wasatch County",588,1769
2020-08-13,"Weber-Morgan",2971,1106.9
2020-08-14,"Bear River",2375,1287.4
2020-08-14,"Central Utah",445,550.3
2020-08-14,"Davis County",3382,961.6
2020-08-14,"Salt Lake County",21603,1874.2
2020-08-14,"San Juan",663,4291.5
2020-08-14,"Southeast Utah",119,297.2
2020-08-14,"Southwest Utah",3313,1358.7
2020-08-14,"Summit County",729,1738.5
2020-08-14,"Tooele County",607,868.3
2020-08-14,"TriCounty",191,338.8
2020-08-14,"Utah County",9363,1504.8
2020-08-14,"Wasatch County",593,1784
2020-08-14,"Weber-Morgan",2981,1110.6
2020-08-15,"Bear River",2384,1292.3
2020-08-15,"Central Utah",454,561.5
2020-08-15,"Davis County",3408,969
2020-08-15,"Salt Lake County",21752,1887.2
2020-08-15,"San Juan",663,4291.5
2020-08-15,"Southeast Utah",119,297.2
2020-08-15,"Southwest Utah",3322,1362.3
2020-08-15,"Summit County",732,1745.6
2020-08-15,"Tooele County",613,876.9
2020-08-15,"TriCounty",191,338.8
2020-08-15,"Utah County",9462,1520.7
2020-08-15,"Wasatch County",599,1802
2020-08-15,"Weber-Morgan",3004,1119.2
2020-08-16,"Bear River",2388,1294.4
2020-08-16,"Central Utah",454,561.5
2020-08-16,"Davis County",3417,971.5
2020-08-16,"Salt Lake County",21851,1895.7
2020-08-16,"San Juan",663,4291.5
2020-08-16,"Southeast Utah",120,299.6
2020-08-16,"Southwest Utah",3342,1370.5
2020-08-16,"Summit County",746,1779
2020-08-16,"Tooele County",615,879.7
2020-08-16,"TriCounty",192,340.5
2020-08-16,"Utah County",9541,1533.4
2020-08-16,"Wasatch County",600,1805.1
2020-08-16,"Weber-Morgan",3013,1122.6
2020-08-17,"Bear River",2397,1299.3
2020-08-17,"Central Utah",456,564
2020-08-17,"Davis County",3436,976.9
2020-08-17,"Salt Lake County",21936,1903.1
2020-08-17,"San Juan",665,4304.5
2020-08-17,"Southeast Utah",120,299.6
2020-08-17,"Southwest Utah",3359,1377.5
2020-08-17,"Summit County",758,1807.6
2020-08-17,"Tooele County",618,884
2020-08-17,"TriCounty",193,342.3
2020-08-17,"Utah County",9635,1548.5
2020-08-17,"Wasatch County",600,1805.1
2020-08-17,"Weber-Morgan",3031,1129.3
2020-08-18,"Bear River",2406,1304.2
2020-08-18,"Central Utah",466,576.3
2020-08-18,"Davis County",3461,984
2020-08-18,"Salt Lake County",22088,1916.3
2020-08-18,"San Juan",666,4311
2020-08-18,"Southeast Utah",122,304.6
2020-08-18,"Southwest Utah",3384,1387.8
2020-08-18,"Summit County",765,1824.3
2020-08-18,"Tooele County",624,892.6
2020-08-18,"TriCounty",194,344.1
2020-08-18,"Utah County",9740,1565.4
2020-08-18,"Wasatch County",601,1808.1
2020-08-18,"Weber-Morgan",3051,1136.7
2020-08-19,"Bear River",2420,1311.8
2020-08-19,"Central Utah",469,580
2020-08-19,"Davis County",3489,992
2020-08-19,"Salt Lake County",22297,1934.4
2020-08-19,"San Juan",667,4317.4
2020-08-19,"Southeast Utah",122,304.6
2020-08-19,"Southwest Utah",3408,1397.6
2020-08-19,"Summit County",786,1874.4
2020-08-19,"Tooele County",624,892.6
2020-08-19,"TriCounty",196,347.6
2020-08-19,"Utah County",9851,1583.2
2020-08-19,"Wasatch County",604,1817.1
2020-08-19,"Weber-Morgan",3093,1152.4
2020-08-20,"Bear River",2439,1322.1
2020-08-20,"Central Utah",471,582.5
2020-08-20,"Davis County",3535,1005.1
2020-08-20,"Salt Lake County",22483,1950.6
2020-08-20,"San Juan",669,4330.4
2020-08-20,"Southeast Utah",129,322.1
2020-08-20,"Southwest Utah",3429,1406.2
2020-08-20,"Summit County",791,1886.3
2020-08-20,"Tooele County",626,895.5
2020-08-20,"TriCounty",198,351.2
2020-08-20,"Utah County",10007,1608.3
2020-08-20,"Wasatch County",608,1829.1
2020-08-20,"Weber-Morgan",3124,1163.9
2020-08-21,"Bear River",2463,1335.1
2020-08-21,"Central Utah",475,587.4
2020-08-21,"Davis County",3584,1019
2020-08-21,"Salt Lake County",22632,1963.5
2020-08-21,"San Juan",670,4336.9
2020-08-21,"Southeast Utah",130,324.6
2020-08-21,"Southwest Utah",3444,1412.4
2020-08-21,"Summit County",805,1919.7
2020-08-21,"Tooele County",629,899.8
2020-08-21,"TriCounty",198,351.2
2020-08-21,"Utah County",10098,1622.9
2020-08-21,"Wasatch County",610,1835.1
2020-08-21,"Weber-Morgan",3146,1172.1
2020-08-22,"Bear River",2479,1343.8
2020-08-22,"Central Utah",480,593.6
2020-08-22,"Davis County",3606,1025.3
2020-08-22,"Salt Lake County",22761,1974.7
2020-08-22,"San Juan",670,4336.9
2020-08-22,"Southeast Utah",130,324.6
2020-08-22,"Southwest Utah",3454,1416.5
2020-08-22,"Summit County",808,1926.9
2020-08-22,"Tooele County",635,908.3
2020-08-22,"TriCounty",198,351.2
2020-08-22,"Utah County",10179,1635.9
2020-08-22,"Wasatch County",615,1850.2
2020-08-22,"Weber-Morgan",3167,1179.9
2020-08-23,"Bear River",2487,1348.1
2020-08-23,"Central Utah",482,596.1
2020-08-23,"Davis County",3618,1028.7
2020-08-23,"Salt Lake County",22881,1985.1
2020-08-23,"San Juan",671,4343.3
2020-08-23,"Southeast Utah",136,339.6
2020-08-23,"Southwest Utah",3463,1420.2
2020-08-23,"Summit County",813,1938.8
2020-08-23,"Tooele County",638,912.6
2020-08-23,"TriCounty",199,352.9
2020-08-23,"Utah County",10246,1646.7
2020-08-23,"Wasatch County",616,1853.2
2020-08-23,"Weber-Morgan",3181,1185.2
2020-08-24,"Bear River",2495,1352.4
2020-08-24,"Central Utah",486,601.1
2020-08-24,"Davis County",3661,1040.9
2020-08-24,"Salt Lake County",23024,1997.5
2020-08-24,"San Juan",671,4343.3
2020-08-24,"Southeast Utah",136,339.6
2020-08-24,"Southwest Utah",3486,1429.6
2020-08-24,"Summit County",820,1955.5
2020-08-24,"Tooele County",643,919.8
2020-08-24,"TriCounty",201,356.5
2020-08-24,"Utah County",10379,1668.1
2020-08-24,"Wasatch County",621,1868.2
2020-08-24,"Weber-Morgan",3210,1196
2020-08-25,"Bear River",2506,1358.4
2020-08-25,"Central Utah",493,609.7
2020-08-25,"Davis County",3703,1052.8
2020-08-25,"Salt Lake County",23175,2010.6
2020-08-25,"San Juan",671,4343.3
2020-08-25,"Southeast Utah",138,344.6
2020-08-25,"Southwest Utah",3506,1437.8
2020-08-25,"Summit County",825,1967.4
2020-08-25,"Tooele County",655,937
2020-08-25,"TriCounty",203,360
2020-08-25,"Utah County",10505,1688.3
2020-08-25,"Wasatch County",626,1883.3
2020-08-25,"Weber-Morgan",3240,1207.1
2020-08-26,"Bear River",2522,1367.1
2020-08-26,"Central Utah",496,613.4
2020-08-26,"Davis County",3732,1061.1
2020-08-26,"Salt Lake County",23355,2026.2
2020-08-26,"San Juan",671,4343.3
2020-08-26,"Southeast Utah",139,347.1
2020-08-26,"Southwest Utah",3524,1445.2
2020-08-26,"Summit County",830,1979.3
2020-08-26,"Tooele County",663,948.4
2020-08-26,"TriCounty",205,363.6
2020-08-26,"Utah County",10604,1704.2
2020-08-26,"Wasatch County",627,1886.3
2020-08-26,"Weber-Morgan",3265,1216.4
2020-08-27,"Bear River",2531,1371.9
2020-08-27,"Central Utah",501,619.6
2020-08-27,"Davis County",3778,1074.2
2020-08-27,"Salt Lake County",23529,2041.3
2020-08-27,"San Juan",671,4343.3
2020-08-27,"Southeast Utah",142,354.6
2020-08-27,"Southwest Utah",3544,1453.4
2020-08-27,"Summit County",835,1991.3
2020-08-27,"Tooele County",667,954.1
2020-08-27,"TriCounty",205,363.6
2020-08-27,"Utah County",10694,1718.7
2020-08-27,"Wasatch County",630,1895.3
2020-08-27,"Weber-Morgan",3297,1228.4
2020-08-28,"Bear River",2548,1381.2
2020-08-28,"Central Utah",504,623.3
2020-08-28,"Davis County",3829,1088.7
2020-08-28,"Salt Lake County",23716,2057.5
2020-08-28,"San Juan",672,4349.8
2020-08-28,"Southeast Utah",143,357.1
2020-08-28,"Southwest Utah",3570,1464.1
2020-08-28,"Summit County",838,1998.4
2020-08-28,"Tooele County",669,957
2020-08-28,"TriCounty",205,363.6
2020-08-28,"Utah County",10837,1741.7
2020-08-28,"Wasatch County",632,1901.3
2020-08-28,"Weber-Morgan",3334,1242.2
2020-08-29,"Bear River",2569,1392.5
2020-08-29,"Central Utah",507,627
2020-08-29,"Davis County",3863,1098.3
2020-08-29,"Salt Lake County",23872,2071.1
2020-08-29,"San Juan",674,4362.7
2020-08-29,"Southeast Utah",144,359.6
2020-08-29,"Southwest Utah",3589,1471.8
2020-08-29,"Summit County",840,2003.2
2020-08-29,"Tooele County",681,974.2
2020-08-29,"TriCounty",208,368.9
2020-08-29,"Utah County",11020,1771.1
2020-08-29,"Wasatch County",634,1907.3
2020-08-29,"Weber-Morgan",3359,1251.5
2020-08-30,"Bear River",2580,1398.5
2020-08-30,"Central Utah",508,628.3
2020-08-30,"Davis County",3885,1104.6
2020-08-30,"Salt Lake County",23988,2081.1
2020-08-30,"San Juan",675,4369.2
2020-08-30,"Southeast Utah",145,362.1
2020-08-30,"Southwest Utah",3602,1477.2
2020-08-30,"Summit County",847,2019.9
2020-08-30,"Tooele County",685,979.9
2020-08-30,"TriCounty",208,368.9
2020-08-30,"Utah County",11081,1780.9
2020-08-30,"Wasatch County",641,1928.4
2020-08-30,"Weber-Morgan",3371,1255.9
2020-08-31,"Bear River",2587,1402.3
2020-08-31,"Central Utah",508,628.3
2020-08-31,"Davis County",3923,1115.4
2020-08-31,"Salt Lake County",24107,2091.5
2020-08-31,"San Juan",675,4369.2
2020-08-31,"Southeast Utah",148,369.6
2020-08-31,"Southwest Utah",3611,1480.9
2020-08-31,"Summit County",851,2029.4
2020-08-31,"Tooele County",689,985.6
2020-08-31,"TriCounty",212,376
2020-08-31,"Utah County",11144,1791
2020-08-31,"Wasatch County",642,1931.4
2020-08-31,"Weber-Morgan",3408,1269.7
2020-09-01,"Bear River",2592,1405
2020-09-01,"Central Utah",513,634.4
2020-09-01,"Davis County",3987,1133.6
2020-09-01,"Salt Lake County",24249,2103.8
2020-09-01,"San Juan",677,4382.2
2020-09-01,"Southeast Utah",148,369.6
2020-09-01,"Southwest Utah",3639,1492.3
2020-09-01,"Summit County",852,2031.8
2020-09-01,"Tooele County",695,994.2
2020-09-01,"TriCounty",212,376
2020-09-01,"Utah County",11252,1808.4
2020-09-01,"Wasatch County",647,1946.5
2020-09-01,"Weber-Morgan",3464,1290.6
2020-09-02,"Bear River",2647,1434.8
2020-09-02,"Central Utah",525,649.3
2020-09-02,"Davis County",4022,1143.5
2020-09-02,"Salt Lake County",24409,2117.7
2020-09-02,"San Juan",677,4382.2
2020-09-02,"Southeast Utah",156,389.5
2020-09-02,"Southwest Utah",3665,1503
2020-09-02,"Summit County",854,2036.6
2020-09-02,"Tooele County",701,1002.8
2020-09-02,"TriCounty",215,381.3
2020-09-02,"Utah County",11409,1833.6
2020-09-02,"Wasatch County",649,1952.5
2020-09-02,"Weber-Morgan",3512,1308.5
2020-09-03,"Bear River",2657,1440.2
2020-09-03,"Central Utah",528,653
2020-09-03,"Davis County",4066,1156.1
2020-09-03,"Salt Lake County",24583,2132.8
2020-09-03,"San Juan",679,4395.1
2020-09-03,"Southeast Utah",156,389.5
2020-09-03,"Southwest Utah",3697,1516.1
2020-09-03,"Summit County",860,2050.9
2020-09-03,"Tooele County",708,1012.8
2020-09-03,"TriCounty",216,383.1
2020-09-03,"Utah County",11609,1865.8
2020-09-03,"Wasatch County",650,1955.5
2020-09-03,"Weber-Morgan",3539,1318.5
2020-09-04,"Bear River",2669,1446.8
2020-09-04,"Central Utah",530,655.5
2020-09-04,"Davis County",4097,1164.9
2020-09-04,"Salt Lake County",24760,2148.1
2020-09-04,"San Juan",680,4401.6
2020-09-04,"Southeast Utah",161,402
2020-09-04,"Southwest Utah",3723,1526.8
2020-09-04,"Summit County",878,2093.8
2020-09-04,"Tooele County",714,1021.4
2020-09-04,"TriCounty",218,386.6
2020-09-04,"Utah County",11750,1888.4
2020-09-04,"Wasatch County",655,1970.5
2020-09-04,"Weber-Morgan",3566,1328.6
2020-09-05,"Bear River",2682,1453.8
2020-09-05,"Central Utah",532,657.9
2020-09-05,"Davis County",4121,1171.7
2020-09-05,"Salt Lake County",24934,2163.2
2020-09-05,"San Juan",680,4401.6
2020-09-05,"Southeast Utah",165,412
2020-09-05,"Southwest Utah",3739,1533.4
2020-09-05,"Summit County",882,2103.4
2020-09-05,"Tooele County",722,1032.8
2020-09-05,"TriCounty",218,386.6
2020-09-05,"Utah County",11883,1909.8
2020-09-05,"Wasatch County",657,1976.5
2020-09-05,"Weber-Morgan",3589,1337.2
2020-09-06,"Bear River",2691,1458.7
2020-09-06,"Central Utah",533,659.2
2020-09-06,"Davis County",4143,1177.9
2020-09-06,"Salt Lake County",25052,2173.5
2020-09-06,"San Juan",682,4414.5
2020-09-06,"Southeast Utah",165,412
2020-09-06,"Southwest Utah",3752,1538.7
2020-09-06,"Summit County",884,2108.1
2020-09-06,"Tooele County",731,1045.7
2020-09-06,"TriCounty",219,388.4
2020-09-06,"Utah County",12035,1934.2
2020-09-06,"Wasatch County",658,1979.5
2020-09-06,"Weber-Morgan",3600,1341.3
2020-09-07,"Bear River",2708,1467.9
2020-09-07,"Central Utah",535,661.7
2020-09-07,"Davis County",4160,1182.8
2020-09-07,"Salt Lake County",25161,2182.9
2020-09-07,"San Juan",682,4414.5
2020-09-07,"Southeast Utah",165,412
2020-09-07,"Southwest Utah",3759,1541.6
2020-09-07,"Summit County",889,2120
2020-09-07,"Tooele County",732,1047.1
2020-09-07,"TriCounty",220,390.2
2020-09-07,"Utah County",12184,1958.2
2020-09-07,"Wasatch County",658,1979.5
2020-09-07,"Weber-Morgan",3609,1344.6
2020-09-08,"Bear River",2716,1472.2
2020-09-08,"Central Utah",539,666.6
2020-09-08,"Davis County",4183,1189.3
2020-09-08,"Salt Lake County",25239,2189.7
2020-09-08,"San Juan",682,4414.5
2020-09-08,"Southeast Utah",165,412
2020-09-08,"Southwest Utah",3770,1546.1
2020-09-08,"Summit County",896,2136.7
2020-09-08,"Tooele County",735,1051.4
2020-09-08,"TriCounty",220,390.2
2020-09-08,"Utah County",12328,1981.3
2020-09-08,"Wasatch County",659,1982.6
2020-09-08,"Weber-Morgan",3643,1357.3
2020-09-09,"Bear River",2738,1484.2
2020-09-09,"Central Utah",542,670.3
2020-09-09,"Davis County",4216,1198.7
2020-09-09,"Salt Lake County",25329,2197.5
2020-09-09,"San Juan",683,4421
2020-09-09,"Southeast Utah",165,412
2020-09-09,"Southwest Utah",3777,1548.9
2020-09-09,"Summit County",900,2146.3
2020-09-09,"Tooele County",741,1060
2020-09-09,"TriCounty",222,393.7
2020-09-09,"Utah County",12525,2013
2020-09-09,"Wasatch County",660,1985.6
2020-09-09,"Weber-Morgan",3665,1365.5
2020-09-10,"Bear River",2790,1512.3
2020-09-10,"Central Utah",546,675.3
2020-09-10,"Davis County",4267,1213.2
2020-09-10,"Salt Lake County",25583,2219.5
2020-09-10,"San Juan",683,4421
2020-09-10,"Southeast Utah",166,414.5
2020-09-10,"Southwest Utah",3813,1563.7
2020-09-10,"Summit County",906,2160.6
2020-09-10,"Tooele County",747,1068.6
2020-09-10,"TriCounty",223,395.5
2020-09-10,"Utah County",12760,2050.7
2020-09-10,"Wasatch County",664,1997.6
2020-09-10,"Weber-Morgan",3695,1376.7
2020-09-11,"Bear River",2818,1527.5
2020-09-11,"Central Utah",549,679
2020-09-11,"Davis County",4298,1222
2020-09-11,"Salt Lake County",25807,2239
2020-09-11,"San Juan",684,4427.5
2020-09-11,"Southeast Utah",169,422
2020-09-11,"Southwest Utah",3837,1573.5
2020-09-11,"Summit County",910,2170.1
2020-09-11,"Tooele County",751,1074.3
2020-09-11,"TriCounty",224,397.3
2020-09-11,"Utah County",12976,2085.5
2020-09-11,"Wasatch County",665,2000.6
2020-09-11,"Weber-Morgan",3744,1394.9
2020-09-12,"Bear River",2853,1546.5
2020-09-12,"Central Utah",550,680.2
2020-09-12,"Davis County",4329,1230.8
2020-09-12,"Salt Lake County",26006,2256.2
2020-09-12,"San Juan",684,4427.5
2020-09-12,"Southeast Utah",169,422
2020-09-12,"Southwest Utah",3857,1581.7
2020-09-12,"Summit County",915,2182.1
2020-09-12,"Tooele County",758,1084.3
2020-09-12,"TriCounty",226,400.8
2020-09-12,"Utah County",13293,2136.4
2020-09-12,"Wasatch County",669,2012.6
2020-09-12,"Weber-Morgan",3779,1408
2020-09-13,"Bear River",2880,1561.1
2020-09-13,"Central Utah",558,690.1
2020-09-13,"Davis County",4358,1239.1
2020-09-13,"Salt Lake County",26235,2276.1
2020-09-13,"San Juan",686,4440.4
2020-09-13,"Southeast Utah",169,422
2020-09-13,"Southwest Utah",3869,1586.7
2020-09-13,"Summit County",921,2196.4
2020-09-13,"Tooele County",760,1087.2
2020-09-13,"TriCounty",226,400.8
2020-09-13,"Utah County",13517,2172.4
2020-09-13,"Wasatch County",670,2015.6
2020-09-13,"Weber-Morgan",3797,1414.7
2020-09-14,"Bear River",2906,1575.2
2020-09-14,"Central Utah",561,693.8
2020-09-14,"Davis County",4423,1257.6
2020-09-14,"Salt Lake County",26428,2292.8
2020-09-14,"San Juan",687,4446.9
2020-09-14,"Southeast Utah",169,422
2020-09-14,"Southwest Utah",3895,1597.3
2020-09-14,"Summit County",925,2205.9
2020-09-14,"Tooele County",764,1092.9
2020-09-14,"TriCounty",226,400.8
2020-09-14,"Utah County",13736,2207.6
2020-09-14,"Wasatch County",674,2027.7
2020-09-14,"Weber-Morgan",3832,1427.7
2020-09-15,"Bear River",2940,1593.7
2020-09-15,"Central Utah",566,700
2020-09-15,"Davis County",4465,1269.5
2020-09-15,"Salt Lake County",26704,2316.8
2020-09-15,"San Juan",687,4446.9
2020-09-15,"Southeast Utah",171,427
2020-09-15,"Southwest Utah",3910,1603.5
2020-09-15,"Summit County",927,2210.7
2020-09-15,"Tooele County",771,1102.9
2020-09-15,"TriCounty",229,406.2
2020-09-15,"Utah County",14055,2258.9
2020-09-15,"Wasatch County",679,2042.7
2020-09-15,"Weber-Morgan",3868,1441.1
2020-09-16,"Bear River",2980,1615.3
2020-09-16,"Central Utah",573,708.6
2020-09-16,"Davis County",4514,1283.4
2020-09-16,"Salt Lake County",27053,2347.1
2020-09-16,"San Juan",687,4446.9
2020-09-16,"Southeast Utah",172,429.5
2020-09-16,"Southwest Utah",3937,1614.6
2020-09-16,"Summit County",928,2213.1
2020-09-16,"Tooele County",776,1110
2020-09-16,"TriCounty",229,406.2
2020-09-16,"Utah County",14458,2323.6
2020-09-16,"Wasatch County",682,2051.7
2020-09-16,"Weber-Morgan",3901,1453.4
2020-09-17,"Bear River",3038,1646.8
2020-09-17,"Central Utah",578,714.8
2020-09-17,"Davis County",4565,1297.9
2020-09-17,"Salt Lake County",27441,2380.7
2020-09-17,"San Juan",688,4453.4
2020-09-17,"Southeast Utah",172,429.5
2020-09-17,"Southwest Utah",3968,1627.3
2020-09-17,"Summit County",932,2222.6
2020-09-17,"Tooele County",788,1127.2
2020-09-17,"TriCounty",229,406.2
2020-09-17,"Utah County",14970,2405.9
2020-09-17,"Wasatch County",688,2069.8
2020-09-17,"Weber-Morgan",3956,1473.9
2020-09-18,"Bear River",3095,1677.7
2020-09-18,"Central Utah",591,730.9
2020-09-18,"Davis County",4624,1314.7
2020-09-18,"Salt Lake County",27835,2414.9
2020-09-18,"San Juan",691,4472.8
2020-09-18,"Southeast Utah",179,447
2020-09-18,"Southwest Utah",3995,1638.3
2020-09-18,"Summit County",942,2246.4
2020-09-18,"Tooele County",798,1141.5
2020-09-18,"TriCounty",230,407.9
2020-09-18,"Utah County",15409,2476.5
2020-09-18,"Wasatch County",696,2093.9
2020-09-18,"Weber-Morgan",4019,1497.4
2020-09-19,"Bear River",3132,1697.7
2020-09-19,"Central Utah",599,740.8
2020-09-19,"Davis County",4665,1326.4
2020-09-19,"Salt Lake County",28171,2444.1
2020-09-19,"San Juan",692,4479.3
2020-09-19,"Southeast Utah",182,454.5
2020-09-19,"Southwest Utah",4015,1646.5
2020-09-19,"Summit County",949,2263.1
2020-09-19,"Tooele County",816,1167.3
2020-09-19,"TriCounty",231,409.7
2020-09-19,"Utah County",15826,2543.5
2020-09-19,"Wasatch County",700,2105.9
2020-09-19,"Weber-Morgan",4046,1507.4
2020-09-20,"Bear River",3165,1715.6
2020-09-20,"Central Utah",609,753.2
2020-09-20,"Davis County",4691,1333.8
2020-09-20,"Salt Lake County",28444,2467.7
2020-09-20,"San Juan",693,4485.7
2020-09-20,"Southeast Utah",186,464.5
2020-09-20,"Southwest Utah",4035,1654.7
2020-09-20,"Summit County",953,2272.7
2020-09-20,"Tooele County",823,1177.3
2020-09-20,"TriCounty",233,413.3
2020-09-20,"Utah County",16060,2581.1
2020-09-20,"Wasatch County",705,2120.9
2020-09-20,"Weber-Morgan",4068,1515.6
2020-09-21,"Bear River",3187,1727.5
2020-09-21,"Central Utah",612,756.9
2020-09-21,"Davis County",4729,1344.6
2020-09-21,"Salt Lake County",28662,2486.7
2020-09-21,"San Juan",696,4505.1
2020-09-21,"Southeast Utah",189,471.9
2020-09-21,"Southwest Utah",4053,1662.1
2020-09-21,"Summit County",955,2277.4
2020-09-21,"Tooele County",826,1181.6
2020-09-21,"TriCounty",233,413.3
2020-09-21,"Utah County",16352,2628
2020-09-21,"Wasatch County",712,2142
2020-09-21,"Weber-Morgan",4095,1525.7
2020-09-22,"Bear River",3228,1749.8
2020-09-22,"Central Utah",614,759.4
2020-09-22,"Davis County",4796,1363.6
2020-09-22,"Salt Lake County",28988,2514.9
2020-09-22,"San Juan",696,4505.1
2020-09-22,"Southeast Utah",191,476.9
2020-09-22,"Southwest Utah",4072,1669.9
2020-09-22,"Summit County",961,2291.8
2020-09-22,"Tooele County",827,1183
2020-09-22,"TriCounty",233,413.3
2020-09-22,"Utah County",16735,2689.6
2020-09-22,"Wasatch County",723,2175.1
2020-09-22,"Weber-Morgan",4132,1539.5
2020-09-23,"Bear River",3263,1768.7
2020-09-23,"Central Utah",627,775.4
2020-09-23,"Davis County",4852,1379.5
2020-09-23,"Salt Lake County",29394,2550.2
2020-09-23,"San Juan",698,4518.1
2020-09-23,"Southeast Utah",200,499.4
2020-09-23,"Southwest Utah",4111,1685.9
2020-09-23,"Summit County",975,2325.1
2020-09-23,"Tooele County",837,1197.3
2020-09-23,"TriCounty",235,416.8
2020-09-23,"Utah County",17331,2785.4
2020-09-23,"Wasatch County",733,2205.2
2020-09-23,"Weber-Morgan",4176,1555.9
2020-09-24,"Bear River",3309,1793.7
2020-09-24,"Central Utah",636,786.6
2020-09-24,"Davis County",4946,1406.3
2020-09-24,"Salt Lake County",29975,2600.6
2020-09-24,"San Juan",700,4531
2020-09-24,"Southeast Utah",208,519.4
2020-09-24,"Southwest Utah",4174,1711.8
2020-09-24,"Summit County",982,2341.8
2020-09-24,"Tooele County",849,1214.5
2020-09-24,"TriCounty",238,422.1
2020-09-24,"Utah County",17869,2871.8
2020-09-24,"Wasatch County",745,2241.3
2020-09-24,"Weber-Morgan",4235,1577.8
2020-09-25,"Bear River",3346,1813.7
2020-09-25,"Central Utah",640,791.5
2020-09-25,"Davis County",5002,1422.2
2020-09-25,"Salt Lake County",30353,2633.4
2020-09-25,"San Juan",701,4537.5
2020-09-25,"Southeast Utah",211,526.9
2020-09-25,"Southwest Utah",4203,1723.6
2020-09-25,"Summit County",994,2370.4
2020-09-25,"Tooele County",855,1223.1
2020-09-25,"TriCounty",240,425.7
2020-09-25,"Utah County",18333,2946.4
2020-09-25,"Wasatch County",751,2259.3
2020-09-25,"Weber-Morgan",4268,1590.1
2020-09-26,"Bear River",3392,1838.7
2020-09-26,"Central Utah",648,801.4
2020-09-26,"Davis County",5081,1444.6
2020-09-26,"Salt Lake County",30774,2669.9
2020-09-26,"San Juan",702,4544
2020-09-26,"Southeast Utah",219,546.9
2020-09-26,"Southwest Utah",4219,1730.2
2020-09-26,"Summit County",999,2382.4
2020-09-26,"Tooele County",871,1245.9
2020-09-26,"TriCounty",241,427.4
2020-09-26,"Utah County",18746,3012.8
2020-09-26,"Wasatch County",762,2292.4
2020-09-26,"Weber-Morgan",4321,1609.9
2020-09-27,"Bear River",3420,1853.8
2020-09-27,"Central Utah",663,820
2020-09-27,"Davis County",5148,1463.7
2020-09-27,"Salt Lake County",31096,2697.8
2020-09-27,"San Juan",702,4544
2020-09-27,"Southeast Utah",221,551.9
2020-09-27,"Southwest Utah",4243,1740
2020-09-27,"Summit County",1004,2394.3
2020-09-27,"Tooele County",882,1261.7
2020-09-27,"TriCounty",241,427.4
2020-09-27,"Utah County",19124,3073.5
2020-09-27,"Wasatch County",770,2316.5
2020-09-27,"Weber-Morgan",4347,1619.6
2020-09-28,"Bear River",3443,1866.3
2020-09-28,"Central Utah",673,832.3
2020-09-28,"Davis County",5198,1477.9
2020-09-28,"Salt Lake County",31332,2718.3
2020-09-28,"San Juan",703,4550.5
2020-09-28,"Southeast Utah",227,566.8
2020-09-28,"Southwest Utah",4263,1748.2
2020-09-28,"Summit County",1015,2420.5
2020-09-28,"Tooele County",885,1266
2020-09-28,"TriCounty",242,429.2
2020-09-28,"Utah County",19379,3114.5
2020-09-28,"Wasatch County",781,2349.6
2020-09-28,"Weber-Morgan",4386,1634.1
2020-09-29,"Bear River",3467,1879.3
2020-09-29,"Central Utah",684,845.9
2020-09-29,"Davis County",5282,1501.8
2020-09-29,"Salt Lake County",31706,2750.7
2020-09-29,"San Juan",703,4550.5
2020-09-29,"Southeast Utah",230,574.3
2020-09-29,"Southwest Utah",4312,1768.3
2020-09-29,"Summit County",1025,2444.4
2020-09-29,"Tooele County",894,1278.8
2020-09-29,"TriCounty",244,432.8
2020-09-29,"Utah County",19698,3165.8
2020-09-29,"Wasatch County",790,2376.7
2020-09-29,"Weber-Morgan",4418,1646
2020-09-30,"Bear River",3493,1893.4
2020-09-30,"Central Utah",701,867
2020-09-30,"Davis County",5383,1530.5
2020-09-30,"Salt Lake County",32010,2777.1
2020-09-30,"San Juan",704,4556.9
2020-09-30,"Southeast Utah",236,589.3
2020-09-30,"Southwest Utah",4363,1789.3
2020-09-30,"Summit County",1032,2461.1
2020-09-30,"Tooele County",910,1301.7
2020-09-30,"TriCounty",247,438.1
2020-09-30,"Utah County",20086,3228.2
2020-09-30,"Wasatch County",799,2403.7
2020-09-30,"Weber-Morgan",4492,1673.6
2020-10-01,"Bear River",3564,1931.9
2020-10-01,"Central Utah",711,879.3
2020-10-01,"Davis County",5454,1550.7
2020-10-01,"Salt Lake County",32458,2816
2020-10-01,"San Juan",706,4569.9
2020-10-01,"Southeast Utah",240,599.3
2020-10-01,"Southwest Utah",4422,1813.5
2020-10-01,"Summit County",1040,2480.1
2020-10-01,"Tooele County",918,1313.2
2020-10-01,"TriCounty",248,439.9
2020-10-01,"Utah County",20475,3290.7
2020-10-01,"Wasatch County",810,2436.8
2020-10-01,"Weber-Morgan",4541,1691.9
2020-10-02,"Bear River",3612,1957.9
2020-10-02,"Central Utah",731,904.1
